id,received_time,sender,body,is_transaction,bank,account,amount,balance,txn_type,source
US_CORPUS_00148,1792606860000,24273,"Chase: Direct deposit of $860.83 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 10/21. Avail bal: $16,190.39.",1,Chase,9384,860.83,"16,190.39",CREDIT,BANK
US_CORPUS_00149,1792622100000,24273,"Chase: You made a $124.51 debit card purchase with card ending 882 at HOME DEPOT #6641 on 10/21. Avail bal: $16,065.88.",1,Chase,882,124.51,"16,065.88",DEBIT,CARD
US_CORPUS_00150,1792658100000,24273,"Chase: Direct deposit of $1,705.30 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 10/22. Avail bal: $17,771.18.",1,Chase,9384,"1,705.30","17,771.18",CREDIT,BANK
US_CORPUS_00151,1792720260000,24273,"Chase: Your online payment of $265.56 to BANK OF AMERICA CARD 9111 from acct ...9384 is complete on 10/23. Avail bal: $17,505.62.",1,Chase,9384,265.56,"17,505.62",CREDIT,CARD
US_CORPUS_00152,1792720380000,322632,"BofA: Payment of $265.56 received on credit card ending 9111. Thank you. Avail credit: $1,113.50.",1,Bank of America,9111,265.56,"1,113.50",CREDIT,CARD
US_CORPUS_00153,1792784460000,24273,"Chase: You made a $76.96 debit card purchase with card ending 882 at COSTCO WHSE #482 on 10/23. Avail bal: $17,428.66.",1,Chase,882,76.96,"17,428.66",DEBIT,CARD
US_CORPUS_00154,1792798260000,322632,"Bank of America: A refund of $20.17 from 7-ELEVEN 33481 was credited to your credit card ending in 9111 on 10/23. Avail credit: $1,133.67.",1,Bank of America,9111,20.17,"1,133.67",CREDIT,CARD
US_CORPUS_00155,1792850640000,24273,"Chase: SARAH LOPEZ sent you $137.17 with Zelle(R). Deposited to acct ...9384. Avail bal: $17,565.83.",1,Chase,,137.17,,CREDIT,BANK
US_CORPUS_00156,1792906140000,24273,"Chase: You made a $23.50 debit card purchase with card ending 882 at AMAZON MKTPLACE on 10/25. Avail bal: $17,542.33.",1,Chase,882,23.50,"17,542.33",DEBIT,CARD
US_CORPUS_00157,1792937400000,322632,Bank of America: A purchase of $104.39 at 7-ELEVEN 33481 was charged to your credit card ending in 9111 on 10/25.,1,Bank of America,9111,104.39,,DEBIT,CARD
US_CORPUS_00158,1792992060000,22000,G-363473 is your Google verification code.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00159,1793013000000,322632,Bank of America: A withdrawal/debit of $86.74 (GEICO AUTO INS) posted to account ending 9661 on 10/26. Available balance: $877.21.,1,Bank of America,9661,86.74,877.21,DEBIT,BANK
US_CORPUS_00160,1793024880000,322632,"Bank of America: Your credit card ending in 9111 statement is ready. Balance: $3,170.72. Min payment $35.00 due 11/13.",1,Bank of America,9111,"3,170.72","3,170.72",DEBIT,CARD
US_CORPUS_00161,1793059020000,24273,"Chase: Direct deposit of $1,529.60 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 10/26. Avail bal: $19,071.93.",1,Chase,9384,"1,529.60","19,071.93",CREDIT,BANK
US_CORPUS_00162,1793070720000,24273,Chase Fraud Alert: Did you attempt $144.42 at ONLINE MERCHANT with debit card ending 882? Reply YES or NO.,1,Chase,882,144.42,,DEBIT,CARD
US_CORPUS_00163,1793123640000,24273,"Chase: You made a $124.54 debit card purchase with card ending 882 at CHIPOTLE 1187 on 10/27. Avail bal: $18,947.39.",1,Chase,882,124.54,"18,947.39",DEBIT,CARD
US_CORPUS_00164,1793139660000,322632,Bank of America: A purchase of $131.93 at KROGER #771 was charged to your credit card ending in 9111 on 10/27.,1,Bank of America,9111,131.93,,DEBIT,CARD
US_CORPUS_00165,1793198400000,24273,"Chase: Your online payment of $391.52 to BANK OF AMERICA CARD 9111 from acct ...9384 is complete on 10/28. Avail bal: $18,555.87.",1,Chase,9384,391.52,"18,555.87",CREDIT,CARD
US_CORPUS_00166,1793204640000,322632,"BofA: Payment of $391.52 received on credit card ending 9111. Thank you. Avail credit: $1,288.87.",1,Bank of America,9111,391.52,"1,288.87",CREDIT,CARD
US_CORPUS_00167,1793262840000,24273,Chase: Your one-time code is 803278. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00168,1793293680000,24273,"Chase: You made a $68.70 debit card purchase with card ending 882 at UBER TRIP on 10/29. Avail bal: $18,487.17.",1,Chase,882,68.70,"18,487.17",DEBIT,CARD
US_CORPUS_00169,1793336760000,24273,"Chase: You scheduled a payment of $249.36 to COMCAST CABLE for 11/07 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,249.36,,CREDIT,BANK
US_CORPUS_00170,1793347140000,672566,"Netflix: Your payment method was updated successfully. If this wasn't you, visit netflix.com/account.",0,Unknown,,,,OTHER,NONE
US_CORPUS_00171,1793378760000,322632,Bank of America: A withdrawal/debit of $17.49 (GEICO AUTO INS) posted to account ending 9661 on 10/30. Available balance: $859.72.,1,Bank of America,9661,17.49,859.72,DEBIT,BANK
US_CORPUS_00172,1793406960000,24273,"Chase: You transferred $400.00 from acct ...9384 to external account ending 9661 on 10/31. Avail bal: $18,087.17.",1,Chase,9384,400.00,"18,087.17",DEBIT,BANK
US_CORPUS_00173,1793410860000,322632,"Bank of America: A transfer of $400.00 was received into account ending 9661 on 10/31. Available balance: $1,259.72.",1,Bank of America,9661,400.00,"1,259.72",CREDIT,BANK
US_CORPUS_00174,1793452500000,24273,Chase Fraud Alert: Did you attempt $292.82 at ONLINE MERCHANT with debit card ending 882? Reply YES or NO.,1,Chase,882,292.82,,DEBIT,CARD
US_CORPUS_00175,1793514000000,24273,"Chase: You scheduled a payment of $254.49 to COMCAST CABLE for 11/09 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,254.49,,CREDIT,BANK
US_CORPUS_00176,1793568300000,24273,Chase: MIKE CHEN requested $56.82 from you with Zelle(R). Review in the Chase Mobile app. No money has moved.,1,Chase,,56.82,,DEBIT,BANK
US_CORPUS_00177,1793616780000,322632,Bank of America: A purchase of $73.59 at STARBUCKS #2214 was charged to your credit card ending in 9111 on 11/02.,1,Bank of America,9111,73.59,,DEBIT,CARD
US_CORPUS_00178,1793677680000,322632,"Bank of America: A withdrawal/debit of $85.05 (T-MOBILE) posted to account ending 9661 on 11/03. Available balance: $1,174.67.",1,Bank of America,9661,85.05,"1,174.67",DEBIT,BANK
US_CORPUS_00179,1793728920000,37777,USPS: Your package 9414352513849945149 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00180,1793744760000,322632,Bank of America: A purchase of $67.25 at AMAZON MKTPLACE was charged to your credit card ending in 9111 on 11/03.,1,Bank of America,9111,67.25,,DEBIT,CARD
US_CORPUS_00181,1793773260000,322632,BofA: Your credit card ending 9111 was DECLINED for $280.36 at BEST BUY #442 on 11/04. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00182,1793823600000,322632,Bank of America: A purchase of $70.38 at CVS/PHARMACY #883 was charged to your credit card ending in 9111 on 11/04.,1,Bank of America,9111,70.38,,DEBIT,CARD
US_CORPUS_00183,1793846760000,262966,413586 is your Amazon OTP. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00184,1793903940000,322632,BofA: A pending authorization of $33.81 at BEST BUY #442 is on your credit card ending 9111. Final amount may vary.,1,Bank of America,9111,33.81,,DEBIT,CARD
US_CORPUS_00185,1793911980000,24273,"Chase: You made a $120.00 debit card purchase with card ending 882 at KROGER #771 on 11/05. Avail bal: $17,967.17.",1,Chase,882,120.00,"17,967.17",DEBIT,CARD
US_CORPUS_00186,1793947260000,37777,USPS: Your package 9485825906204525607 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00187,1793999040000,322632,BofA: Your credit card ending 9111 was DECLINED for $388.64 at SHELL OIL 5744 on 11/06. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00188,1794050040000,322632,"Bank of America: Your credit card ending in 9111 statement is ready. Balance: $3,122.35. Min payment $35.00 due 11/25.",1,Bank of America,9111,"3,122.35","3,122.35",DEBIT,CARD
US_CORPUS_00189,1794111840000,24273,"Chase: RAJ PATEL sent you $67.52 with Zelle(R). Deposited to acct ...9384. Avail bal: $18,034.69.",1,Chase,,67.52,,CREDIT,BANK
US_CORPUS_00190,1794164040000,24273,"Chase: You made a $61.58 debit card purchase with card ending 882 at STARBUCKS #2214 on 11/08. Avail bal: $17,973.11.",1,Chase,882,61.58,"17,973.11",DEBIT,CARD
US_CORPUS_00191,1794189420000,24273,"Chase: You made a $127.26 debit card purchase with card ending 882 at BEST BUY #442 on 11/09. Avail bal: $17,845.85.",1,Chase,882,127.26,"17,845.85",DEBIT,CARD
US_CORPUS_00192,1794212760000,322632,Bank of America: A purchase of $45.23 at APPLE.COM/BILL was charged to your credit card ending in 9111 on 11/09.,1,Bank of America,9111,45.23,,DEBIT,CARD
US_CORPUS_00193,1794277680000,24273,Chase: EMILY DAVIS requested $20.43 from you with Zelle(R). Review in the Chase Mobile app. No money has moved.,1,Chase,,20.43,,DEBIT,BANK
US_CORPUS_00194,1794296820000,322632,"Bank of America: A withdrawal/debit of $71.36 (COMCAST CABLE) posted to account ending 9661 on 11/10. Available balance: $1,103.31.",1,Bank of America,9661,71.36,"1,103.31",DEBIT,BANK
US_CORPUS_00195,1794312060000,24273,"Chase: You scheduled a payment of $128.26 to COMCAST CABLE for 11/18 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,128.26,,CREDIT,BANK
US_CORPUS_00196,1794356460000,24273,Chase: Your one-time code is 986798. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00197,1794373980000,322632,BofA Reminder: Payment of $35.00 minimum is due on credit card ending 9111 by 11/17. Avoid late fees.,1,Bank of America,9111,35.00,,CREDIT,CARD
US_CORPUS_00198,1794419580000,24273,"Chase: You made a $51.95 debit card purchase with card ending 882 at TARGET T-1043 on 11/11. Avail bal: $17,793.90.",1,Chase,882,51.95,"17,793.90",DEBIT,CARD
US_CORPUS_00199,1794486660000,322632,"Bank of America: A withdrawal/debit of $36.81 (T-MOBILE) posted to account ending 9661 on 11/12. Available balance: $1,066.50.",1,Bank of America,9661,36.81,"1,066.50",DEBIT,BANK
US_CORPUS_00200,1794553320000,322632,Bank of America: A purchase of $84.01 at SPOTIFY USA was charged to your credit card ending in 9111 on 11/13.,1,Bank of America,9111,84.01,,DEBIT,CARD
US_CORPUS_00201,1794571020000,322632,Bank of America: A purchase of $54.44 at KROGER #771 was charged to your credit card ending in 9111 on 11/13.,1,Bank of America,9111,54.44,,DEBIT,CARD
US_CORPUS_00202,1794604440000,24273,"Chase: You made a $149.64 debit card purchase with card ending 882 at PANERA BREAD #4402 on 11/13. Avail bal: $17,644.26.",1,Chase,882,149.64,"17,644.26",DEBIT,CARD
US_CORPUS_00203,1794634560000,322632,Bank of America: AutoPay is now set up for your credit card ending in 9111. $35.00 (minimum due) will be drafted from account 9661 each cycle. No payment was made today.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00204,1794690120000,24273,"Chase: JOHN MILLER sent you $92.72 with Zelle(R). Deposited to acct ...9384. Avail bal: $17,736.98.",1,Chase,,92.72,,CREDIT,BANK
US_CORPUS_00205,1794710520000,322632,Bank of America: A purchase of $46.93 at COSTCO WHSE #482 was charged to your credit card ending in 9111 on 11/15.,1,Bank of America,9111,46.93,,DEBIT,CARD
US_CORPUS_00206,1794723120000,322632,BofA: Your credit card ending 9111 was DECLINED for $389.01 at TRADER JOE'S #552 on 11/15. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00207,1794788940000,37777,USPS: Your package 9480897275522687331 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00208,1791223320000,322632,Bank of America: A purchase of $38.14 at BEST BUY #442 was charged to your credit card ending in 9111 on 10/05.,1,Bank of America,9111,38.14,,DEBIT,CARD
US_CORPUS_00209,1791238320000,24273,"Chase: You made a $53.99 debit card purchase with card ending 882 at SPOTIFY USA on 10/05. Avail bal: $14,782.60.",1,Chase,882,53.99,"14,782.60",DEBIT,CARD
US_CORPUS_00210,1791277560000,24273,"Chase: You made a $132.33 debit card purchase with card ending 882 at WALMART SUPERCENTER on 10/06. Avail bal: $14,650.27.",1,Chase,882,132.33,"14,650.27",DEBIT,CARD
US_CORPUS_00211,1791331680000,262966,282295 is your Amazon OTP. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00212,1791369180000,322632,BofA: Your credit card ending 9111 was DECLINED for $164.69 at CHIPOTLE 1187 on 10/07. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00213,1791390000000,+14155550132,Hey are we still on for dinner tonight?,0,Unknown,,,,OTHER,NONE
US_CORPUS_00214,1791421740000,262966,818341 is your Amazon OTP. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00215,1791450960000,24273,Chase Fraud Alert: Did you attempt $613.12 at ONLINE MERCHANT with debit card ending 882? Reply YES or NO.,1,Chase,882,613.12,,DEBIT,CARD
US_CORPUS_00216,1791494040000,322632,BofA Reminder: Payment of $35.00 minimum is due on credit card ending 9111 by 10/14. Avoid late fees.,1,Bank of America,9111,35.00,,CREDIT,CARD
US_CORPUS_00217,1791510420000,24273,"Chase: You made a $67.33 debit card purchase with card ending 882 at CHIPOTLE 1187 on 10/09. Avail bal: $14,582.94.",1,Chase,882,67.33,"14,582.94",DEBIT,CARD
US_CORPUS_00218,1791563040000,24273,"Chase: RAJ PATEL sent you $81.74 with Zelle(R). Deposited to acct ...9384. Avail bal: $14,664.68.",1,Chase,,81.74,,CREDIT,BANK
US_CORPUS_00219,1791583680000,24273,"Chase: Direct deposit of $1,314.13 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 10/09. Avail bal: $15,978.81.",1,Chase,9384,"1,314.13","15,978.81",CREDIT,BANK
US_CORPUS_00220,1791605220000,24273,"Chase: Your online payment of $173.31 to BANK OF AMERICA CARD 9111 from acct ...9384 is complete on 10/10. Avail bal: $15,805.50.",1,Chase,9384,173.31,"15,805.50",CREDIT,CARD
US_CORPUS_00221,1791606960000,322632,"BofA: Payment of $173.31 received on credit card ending 9111. Thank you. Avail credit: $1,143.31.",1,Bank of America,9111,173.31,"1,143.31",CREDIT,CARD
US_CORPUS_00222,1791621780000,22000,G-547085 is your Google verification code.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00223,1791674760000,24273,Chase: Your one-time code is 224604. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00224,1791711900000,24273,"Chase: You sent $75.86 to MIKE CHEN with Zelle(R) from acct ending 9384 on 10/11. Avail bal: $15,729.64.",1,Chase,9384,75.86,"15,729.64",DEBIT,BANK
US_CORPUS_00225,1791763860000,322632,BofA Reminder: Payment of $35.00 minimum is due on credit card ending 9111 by 10/18. Avoid late fees.,1,Bank of America,9111,35.00,,CREDIT,CARD
US_CORPUS_00226,1791792840000,24273,"Chase: You made a $145.61 debit card purchase with card ending 882 at KROGER #771 on 10/12. Avail bal: $15,584.03.",1,Chase,882,145.61,"15,584.03",DEBIT,CARD
US_CORPUS_00227,1791843360000,322632,"Bank of America: Your credit card ending in 9111 statement is ready. Balance: $3,056.69. Min payment $35.00 due 10/30.",1,Bank of America,9111,"3,056.69","3,056.69",DEBIT,CARD
US_CORPUS_00228,1791891840000,322632,Bank of America: A purchase of $77.30 at TARGET T-1043 was charged to your credit card ending in 9111 on 10/13.,1,Bank of America,9111,77.30,,DEBIT,CARD
US_CORPUS_00229,1791893820000,322632,Bank of America: A purchase of $77.30 at TARGET T-1043 was charged to your credit card ending in 9111 on 10/13.,1,Bank of America,9111,77.30,,DEBIT,CARD
US_CORPUS_00230,1791911340000,+14155550132,Movie at 8?,0,Unknown,,,,OTHER,NONE
US_CORPUS_00231,1791920040000,+14155550132,Movie at 8?,0,Unknown,,,,OTHER,NONE
US_CORPUS_00232,1791964260000,322632,"Bank of America: A refund of $36.52 from COSTCO WHSE #482 was credited to your credit card ending in 9111 on 10/14. Avail credit: $1,102.53.",1,Bank of America,9111,36.52,"1,102.53",CREDIT,CARD
US_CORPUS_00233,1791971700000,322632,BofA: Your credit card ending 9111 was DECLINED for $105.79 at KROGER #771 on 10/14. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00234,1791999060000,+14155550132,Running 10 min late,0,Unknown,,,,OTHER,NONE
US_CORPUS_00235,1792015140000,+14155550132,Movie at 8?,0,Unknown,,,,OTHER,NONE
US_CORPUS_00236,1792063680000,322632,BofA: A pending authorization of $71.78 at TARGET T-1043 is on your credit card ending 9111. Final amount may vary.,1,Bank of America,9111,71.78,,DEBIT,CARD
US_CORPUS_00237,1792114800000,672566,"Netflix: Your payment method was updated successfully. If this wasn't you, visit netflix.com/account.",0,Unknown,,,,OTHER,NONE
US_CORPUS_00238,1792156500000,24273,"Chase: You scheduled a payment of $174.86 to COMCAST CABLE for 10/24 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,174.86,,CREDIT,BANK
US_CORPUS_00239,1792203360000,322632,Bank of America: A purchase of $79.32 at WHOLE FOODS MKT was charged to your credit card ending in 9111 on 10/17.,1,Bank of America,9111,79.32,,DEBIT,CARD
US_CORPUS_00240,1792227720000,24273,Chase Fraud Alert: Did you attempt $485.08 at ONLINE MERCHANT with debit card ending 882? Reply YES or NO.,1,Chase,882,485.08,,DEBIT,CARD
US_CORPUS_00241,1792246440000,24273,"Chase: You made a $148.65 debit card purchase with card ending 882 at AMAZON MKTPLACE on 10/17. Avail bal: $15,435.38.",1,Chase,882,148.65,"15,435.38",DEBIT,CARD
US_CORPUS_00242,1792264140000,322632,Bank of America: A purchase of $175.27 at WALMART SUPERCENTER was charged to your credit card ending in 9111 on 10/17.,1,Bank of America,9111,175.27,,DEBIT,CARD
US_CORPUS_00243,1792319280000,24273,"Chase: SARAH LOPEZ sent you $32.43 with Zelle(R). Deposited to acct ...9384. Avail bal: $15,467.81.",1,Chase,,32.43,,CREDIT,BANK
US_CORPUS_00244,1792353540000,24273,"Chase: You sent $120.81 to JOHN MILLER with Zelle(R) from acct ending 9384 on 10/18. Avail bal: $15,347.00.",1,Chase,9384,120.81,"15,347.00",DEBIT,BANK
US_CORPUS_00245,1792413600000,24273,"Chase: JOHN MILLER sent you $111.99 with Zelle(R). Deposited to acct ...9384. Avail bal: $15,458.99.",1,Chase,,111.99,,CREDIT,BANK
US_CORPUS_00246,1792444380000,262966,877412 is your Amazon OTP. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00247,1792502220000,322632,Bank of America: A withdrawal/debit of $84.02 (ATM WITHDRAWAL #A5521) posted to account ending 9661 on 10/20. Available balance: $963.95.,1,Bank of America,9661,84.02,963.95,DEBIT,BANK
US_CORPUS_00248,1792516620000,24273,"Chase: You made a $129.43 debit card purchase with card ending 882 at WHOLE FOODS MKT on 10/20. Avail bal: $15,329.56.",1,Chase,882,129.43,"15,329.56",DEBIT,CARD
US_CORPUS_00249,1792560420000,322632,BofA: A pending authorization of $87.08 at APPLE.COM/BILL is on your credit card ending 9111. Final amount may vary.,1,Bank of America,9111,87.08,,DEBIT,CARD
